graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,has_visible_parent,visible_parent_count,has_visible_child,visible_child_count,has_visible_same_module,visible_same_module_count,judge_acc,judge_status,match_acc,gold_embedding_cosine,rank,mrr,recall_at_1,recall_at_5,exact_decode,decoder_alpha,decoded_words
graph_01,logistics_and_delivery_system,0,node_019,raw_correlation,,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.9026782983944727,20,0.05,0,0,0,0.00044929313896352306,"[""load time"", ""propagation delay"", ""response time"", ""delivery date"", ""continuous delivery"", ""severity""]"
graph_01,logistics_and_delivery_system,0,node_000,core_oracle_estimated_weights,,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.7870518749729799,2,0.5,0,1,0,0.00044929313896352306,"[""inventory management"", ""inventory accounting"", ""inventory control"", ""shortage""]"
graph_01,logistics_and_delivery_system,0,node_006,core_oracle_estimated_weights,,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.8863824287233429,5,0.2,0,1,0,0.00044929313896352306,"[""inventory management"", ""inventory control"", ""shortage"", ""risk appetite"", ""surge into"", ""benefit of inventory""]"
graph_01,logistics_and_delivery_system,0,node_013,core_oracle_estimated_weights,,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.9052015786065739,5,0.2,0,1,0,0.00044929313896352306,"[""disruptions"", ""backlog"", ""accident risk"", ""logistical nightmare"", ""severity"", ""propagation delay""]"
graph_01,logistics_and_delivery_system,0,node_019,core_oracle_estimated_weights,,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8937361087230199,9,0.1111111111111111,0,0,0,0.00044929313896352306,"[""delivery date"", ""length of service"", ""call delay"", ""waiting period"", ""repeat customer"", ""continuous delivery""]"
graph_01,logistics_and_delivery_system,0,node_000,core_oracle_true_weights,,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.8154187904441967,2,0.5,0,1,0,0.00044929313896352306,"[""inventory management"", ""inventory accounting"", ""shortage"", ""inventory control""]"
graph_01,logistics_and_delivery_system,0,node_006,core_oracle_true_weights,,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.8852903905101885,5,0.2,0,1,0,0.00044929313896352306,"[""inventory management"", ""shortage"", ""inventory control"", ""benefit of inventory"", ""risk appetite""]"
graph_01,logistics_and_delivery_system,0,node_013,core_oracle_true_weights,,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.9051353899131385,5,0.2,0,1,0,0.00044929313896352306,"[""disruptions"", ""accident risk"", ""backlog"", ""logistical nightmare"", ""propagation delay"", ""severity""]"
graph_01,logistics_and_delivery_system,0,node_019,core_oracle_true_weights,,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.889068427888832,8,0.125,0,0,0,0.00044929313896352306,"[""length of service"", ""delivery date"", ""waiting period"", ""call delay"", ""repeat customer"", ""short customer""]"
graph_01,logistics_and_delivery_system,0,node_000,core_reversed_graph,,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.88177447770756,3,0.3333333333333333,0,1,0,0.00044929313896352306,"[""inventory management"", ""shortage"", ""inventory control"", ""inventory accounting"", ""benefit of inventory"", ""exchange rate risk""]"
graph_01,logistics_and_delivery_system,0,node_006,core_reversed_graph,,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.8588398828522847,6,0.16666666666666666,0,0,0,0.00044929313896352306,"[""shortage"", ""inventory management"", ""inventory control"", ""benefit of inventory"", ""inventory accounting""]"
graph_01,logistics_and_delivery_system,0,node_013,core_reversed_graph,,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,1,0.9125448624614637,5,0.2,0,1,0,0.00044929313896352306,"[""business interruption insurance"", ""delivery"", ""delaying tactics"", ""propagation delay"", ""logistical nightmare"", ""backlog""]"
graph_01,logistics_and_delivery_system,0,node_019,core_reversed_graph,,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,1,0.8573375359843793,8,0.125,0,0,0,0.00044929313896352306,"[""delivery date"", ""short customer"", ""waiting period"", ""length of service"", ""call delay"", ""missed miscarriage""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_00,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.5384528527906797,9,0.1111111111111111,0,0,0,0.00044929313896352306,"[""inventory accounting"", ""inventory control"", ""benefit of inventory""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_00,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.8629114410291328,7,0.14285714285714285,0,0,0,0.00044929313896352306,"[""intensity level"", ""surge into"", ""surge"", ""large order"", ""change intensity"", ""order type""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_00,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,1,0.9058306592587777,8,0.125,0,0,0,0.00044929313896352306,"[""traffic congestion"", ""delays"", ""logistical nightmare"", ""processing time"", ""packability"", ""priority processing""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_00,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,1,0.8226377712823176,16,0.0625,0,0,0,0.00044929313896352306,"[""redelivery"", ""workload"", ""intensity level"", ""change intensity"", ""grow in intensity"", ""capacity utilization rate""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_01,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.5291098674261175,6,0.16666666666666666,0,0,0,0.00044929313896352306,"[""loading"", ""delay""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_01,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.6570693440123182,4,0.25,0,1,0,0.00044929313896352306,"[""loading"", ""load time"", ""delay"", ""delaying""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_01,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.8996738859735538,10,0.1,0,0,0,0.00044929313896352306,"[""workload"", ""redelivery"", ""delaying tactics"", ""red bag delivery"", ""packability"", ""temporary expedient""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_01,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.871209201724448,14,0.07142857142857142,0,0,0,0.00044929313896352306,"[""missed miscarriage"", ""delivery date"", ""continuous delivery"", ""missing trader fraud"", ""missed approach"", ""deliveries""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_02,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,0,0.7621910414175126,16,0.0625,0,0,0,0.00044929313896352306,"[""workload"", ""command processing overhead"", ""inventory control"", ""large order"", ""work order"", ""material handling""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_02,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,1,0.8914471390346015,4,0.25,0,1,0,0.00044929313896352306,"[""packing"", ""packing case"", ""inventory management"", ""shortage"", ""packaging concern"", ""stockpiling""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_02,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.8979767905308926,8,0.125,0,0,0,0.00044929313896352306,"[""disruptions"", ""accident risk"", ""logistical nightmare"", ""routing leak"", ""constructed route system"", ""routemarch""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_02,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8476968804958724,18,0.05555555555555555,0,0,0,0.00044929313896352306,"[""delays"", ""packability"", ""traffic congestion"", ""packing case"", ""close packing"", ""packing""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_03,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,0,0.7566580273294858,7,0.14285714285714285,0,0,0,0.00044929313896352306,"[""packing"", ""delayed"", ""packing case"", ""send packing"", ""packing box"", ""delaying""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_03,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,0,0.8451473760835263,10,0.1,0,0,0,0.00044929313896352306,"[""severity"", ""command processing overhead time"", ""intensity level"", ""length of service"", ""large order"", ""dispatch table""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_03,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.9036895030235166,6,0.16666666666666666,0,0,0,0.00044929313896352306,"[""traffic congestion"", ""length of service"", ""call delay"", ""severity"", ""load time"", ""ticket time limit""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_03,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8216730208960672,18,0.05555555555555555,0,0,0,0.00044929313896352306,"[""weather quantity"", ""disruptions"", ""change intensity"", ""disruption"", ""adverse weather"", ""military disrupt task""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_04,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,-0.44606792092358755,11,0.09090909090909091,0,0,0,0.00044929313896352306,"[""low disruptions"", ""low weather bomb"", ""low adverse weather""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_04,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,0,0.8563623831034171,12,0.08333333333333333,0,0,0,0.00044929313896352306,"[""workload"", ""command processing overhead time"", ""intensity level"", ""large order"", ""command processing overhead"", ""inventory control""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_04,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,1,0.8092242414233951,11,0.09090909090909091,0,0,0,0.00044929313896352306,"[""surge into"", ""approach trench"", ""workload"", ""composite order"", ""effort or strain"", ""surge""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_04,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8549618822066197,20,0.05,0,0,0,0.00044929313896352306,"[""backlogged"", ""accountable depot"", ""priority processing"", ""depots"", ""lot processing step"", ""backlog""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_05,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,0,0.6293458488401735,4,0.25,0,1,0,0.00044929313896352306,"[""inventory control"", ""inventory management""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_05,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,0,0.4082276985200334,5,0.2,0,1,0,0.00044929313896352306,"[""inventory control""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_05,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.8807097101742506,13,0.07692307692307693,0,0,0,0.00044929313896352306,"[""workload"", ""inventory control"", ""intensity level"", ""capacity utilization rate"", ""freight rate"", ""command processing overhead time""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_05,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8973167711088169,15,0.06666666666666667,0,0,0,0.00044929313896352306,"[""shortages"", ""business interruption insurance"", ""weather quantity"", ""inventory management"", ""disruption"", ""risk evaluation""]"
graph_01,logistics_and_delivery_system,0,node_000,core_shuffled_graph,shuffle_06,supplier delay risk,Risk that inbound materials arrive later than planned.,supply_and_inventory,1,0,0,1,1,1,2,,pending,1,0.9045976370032351,6,0.16666666666666666,0,0,0,0.00044929313896352306,"[""call delay"", ""inventory management"", ""inventory control"", ""packaging concern"", ""packing case"", ""shipping and handling""]"
graph_01,logistics_and_delivery_system,0,node_006,core_shuffled_graph,shuffle_06,procurement queue delay,Delay in clearing inbound procurement orders.,supply_and_inventory,0,1,1,1,1,1,2,,pending,0,0.40762590072640115,13,0.07692307692307693,0,0,0,0.00044929313896352306,"[""backfall"", ""dispatch table""]"
graph_01,logistics_and_delivery_system,0,node_013,core_shuffled_graph,shuffle_06,outbound delivery delay,Delay in outbound delivery caused by route disruption and dispatch backlog.,transport_and_attempt,0,1,2,1,1,1,6,,pending,0,0.6628757976721528,10,0.1,0,0,0,0.00044929313896352306,"[""severity"", ""dispatch table"", ""backlog"", ""backfall"", ""dispatch case""]"
graph_01,logistics_and_delivery_system,0,node_019,core_shuffled_graph,shuffle_06,service complaint risk,Risk that a delayed customer files a service complaint.,recovery_and_customer,0,1,2,0,0,1,3,,pending,0,0.8758393031682606,9,0.1111111111111111,0,0,0,0.00044929313896352306,"[""length of service"", ""waiting on tables"", ""customer to customer"", ""serving customers"", ""customer support"", ""response time""]"
